,word,total_value
40475,쫀쫑ㄴ하고ㅠ면,-0.40523458
40476,쓰러진다,-0.33690873
40477,간걸,-0.3574108
40478,위성,-0.49157408
40479,투성입니다,-0.6384869
40480,둿는데두,-0.3667858
40481,지형,-0.16131936
40482,디오,-0.38426468
40483,오일장,-0.2633686
40484,뛴,-0.16395245
40485,얼라이먼트,-0.41437322
40486,ㅜ토해요,-0.5297659
40487,욪배송빠르고,-0.6646744
40488,걍그러네요,-0.80559945
40489,데니,-0.4696774
40490,그리로,-0.32464504
40491,ㅐ구매합니다,-0.39465645
40492,걍비싼거붙이러가야겠어여ㅠㅡㅠ,-0.39381734
40493,임은,-0.342962
40494,용미,-0.53280705
40495,목천,-0.35115057
40496,ㅠ냄새가,-0.31805828
40497,걍아쉬운데로,-0.30417693
40498,통전,-0.35346872
40499,냘,-0.539241
40500,수런,-0.35670972
40501,안길,-0.45512387
40502,빛남,-0.28446284
40503,무엄,-0.523844
40504,도다,-0.65433705
40505,연신,-0.1968664
40506,십사,-0.08020574
40507,이직,-0.511039
40508,랳ㄴ어요,-0.586366
40509,ㅜㅜ전,-0.37249407
40510,고습,-0.41642743
40511,마튼,-0.3738545
40512,ㅇㄴㅀㄴㅇㅎㄶㄴㅇㅎㄴㅇㅎㅇㄶㄶㅁㄴㅁㅎㅁㅎ,-0.5992503
40513,ㅌ아여,-0.36609137
40514,잉용,-0.357001
40515,살덩이,-0.41620922
40516,듭니아,-0.5419157
40517,듭니나,-0.5329598
40518,ㅇ주조아요,-0.6410977
40519,ㅇ조아중,-0.6172534
40520,발표,-0.26009792
40521,주어,-0.30973038
40522,반강,-0.37163648
40523,원격,-0.0688494
40524,ㅠ높,-0.499925
40525,쵝ㅎ욤,-0.4781008
40526,길목,-0.5215692
40527,아무쪼록,-0.37263495
40528,돌돔,-0.28633973
40529,부쉬,-0.13799061
40530,ㅜ중국산이라그런가,-0.48591286
40531,짘,-0.40078583
40532,블랙잭,0.08775726
40533,염퇴,-0.2965093
40534,한부,-0.38064757
40535,도넛,-0.0030973968
40536,어브,-0.39829397
40537,249,-0.36497384
40538,ㅠ별로에요,-0.5524319
40539,씁리다,-0.4869104
40540,배급,-0.5549784
40541,ㅡㅡ별로임,-0.41359153
40542,챱,-0.34511817
40543,톰과,-0.34149686
40544,걍입히려고요,-0.30341387
40545,건주,-0.32574818
40546,절단나,-0.37038487
40547,꼼히해주샤서,-0.48281282
40548,산양유,-0.35615104
40549,잇저,-0.49821934
40550,ㅏㄴ오맘ㅇㄴ심ㅂㄴ드,-0.55410194
40551,플레시,-0.23521248
40552,부유방,-0.1415483
40553,때로,-0.288001
40554,ㅠㅠ압니다ㅠ,-0.70424396
40555,탐색,-0.24773899
40556,연결구,-0.28468737
40557,세심히,-0.13241573
40558,허로,-0.35523328
40559,ㅜㅜ만지지도,-0.4941788
40560,팔도,-0.33604714
40561,뚥고,-0.39223596
40562,앏아요ㅋ,-0.6170046
40563,ㅜ주,-0.6745983
40564,ㅜㅎ아오ㅡ,-0.6365311
40565,ㅗ하네용,-0.570618
40566,미국기,-0.6422261
40567,가구상,-0.3548284
40568,설매,-0.3989063
40569,멱국,-0.31575388
40570,저먼,-0.48591858
40571,줄때,0.074672356
40572,ㅠ가격이넘비쌈,-0.5128927
40573,후해,-0.37434813
40574,생과일주스,-0.36843193
40575,만만찮,-0.47565243
40576,노화,-0.25390357
40577,빤작,-0.25826728
40578,무례,-0.35790238
40579,2014,-0.4781113
40580,열소독,-0.39996904
40581,ㅠ사진에는안그렇던만ㅠㅠ,-0.3725913
40582,칼크,-0.31890902
40583,홀리,-0.5191435
40584,쮓,-0.4933455
40585,열전,-0.4088492
40586,전진,0.03590619
40587,다냐,-0.42732027
40588,ㅕ젖,-0.44900623
40589,ㅐ나너존요옿저냐조조더노오여오냐너도여오오ㅕ오도엉,-0.47263923
40590,앜ㅅ어요,-0.5546913
40591,유지비,-0.31712955
40592,모래알,-0.14744096
40593,뭄침,-0.56210285
40594,튄다,-0.39933562
40595,불안증,-0.4891232
40596,당구대,-0.3865066
40597,그물바구니,-0.45437512
40598,냉난방,-0.580015
40599,급변,-0.2942933
40600,쳐다봤,-0.07383646
40601,마료,-0.59556955
40602,타각,-0.29956424
40603,뚱한,-0.34483317
40604,설영대,-0.30139384
40605,판치,-0.4016455
40606,놀랠,-0.434503
40607,식회,-0.48913875
40608,빨개서,-0.46888992
40609,풍요,-0.41257074
40610,늩,-0.5894987
40611,흕솢ㅅ긴ㅅㅈ,-0.5805093
40612,개훈,-0.4384204
40613,련당,-0.49684933
40614,여회,-0.47162366
40615,츌라랑,-0.42993313
40616,문라이트,-0.38976023
40617,순두부찌개,-0.3647308
40618,ㅌㅏ입이랑,-0.42028219
40619,렀을,-0.27368042
40620,가벼워졌,-0.31374177
40621,ㅜㅜㅎ,-0.422981
40622,뚜렷이,-0.4235846
40623,자질구레,-0.4499414
40624,러미스,-0.34369132
40625,방부재,-0.52482796
40626,세색,-0.41127092
40627,ㅠ본드가,-0.5125011
40628,포소,-0.4586575
40629,ㅊ사,-0.5677956
40630,지드,-0.40461487
40631,들어간게,-0.33745366
40632,조압,-0.7253794
40633,맂부분이불편하네여ㅏ,-0.7211997
40634,해송,-0.35703883
40635,시차,-0.37302262
40636,ㅍㅓ,-0.54766446
40637,됩니데이,-0.4632269
40638,걍ㅋㅋ,-0.5344709
40639,둣한,-0.4347881
40640,붛만이었는데,-0.36810604
40641,빗겨져서,-0.4212849
40642,매그넌,-0.55658716
40643,연해용,-0.58388275
40644,탁스,-0.43951878
40645,구른,-0.17809296
40646,왕개미,-0.36225837
40647,러시,-0.45519504
40648,산포도,-0.37462348
40649,ㅇ비니다,-0.62215596
40650,ㅑㅎ텈렷ㅌ샤,-0.6995869
40651,로요,-0.17484787
40652,둉,-0.5435718
40653,ㅗ디하하ㅜ,-0.540396
40654,로제리,-0.43708667
40655,이효리,-0.45293018
40656,플렉서블,-0.3066567
40657,자랄지,-0.49597883
40658,든지요,-0.31763357
40659,가라앉히,-0.42333478
40660,잡혀져,-0.3238388
40661,취부,-0.24772626
40662,ㅇ가,-0.3748367
40663,쳐놨,-0.35790005
40664,눈모양,-0.15092693
40665,엤네요,-0.06978848
40666,널브러진,-0.33375844
40667,잠바,-0.17223012
40668,업스타일,-0.4641102
40669,스러웠어,-0.5381268
40670,춫ㄴ,-0.5559699
40671,수별,-0.323954
40672,변성,-0.19948652
40673,수성,-0.45298097
40674,둔하,-0.5153116
40675,속시,-0.28482926
40676,승시,-0.52843565
40677,ㅛㅂ,-0.5307948
40678,ㅜㅜ괜히,-0.40370446
40679,가로보,-0.5609354
40680,긴조,-0.52379143
40681,개조개,-0.080024995
40682,썻던거랑,-0.28681186
40683,욙ㅅㅈㅅㅈㄱㄷㅅㄷㅇㅈㄱㅅㅈㄱㄷㅅㄴㄱㄴ,-0.3458075
40684,족합니다,-0.40881026
40685,리리,-0.25602686
40686,볒고,-0.6099567
40687,ㅜㄱㄷㅂㅈ,-0.47434467
40688,투데이,-0.45584163
40689,찬류,-0.35357475
40690,ㅡㄴ댜더듀듀녀논너ㅑㄴ므마모,-0.80228204
40691,구면,-0.08763951
40692,렂거,-0.5395383
40693,후드득,-0.44361812
40694,숙시,-0.39720008
40695,ㅇㅛ,-0.4526893
40696,유우나,-0.51951265
40697,럺안ㄷㅎㄷㅍ아래ㅛㄸㅍㄱ,-0.45395386
40698,ㅏ류,-0.38334656
40699,호유,-0.52225703
40700,ㅗㄷ쵸우ㅐ햐초우야혀우두로러ㅓ륙,-0.54123676
40701,하호,-0.5972086
40702,기뻐,-0.5565396
40703,지켜볼,-0.46667883
40704,잽싸,-0.4181272
40705,발처,-0.31196454
40706,단들,-0.5363135
40707,ㅠㅜ기대이합니다,-0.53961813
40708,밬아도,-0.53384405
40709,만색,-0.4003112
40710,전무후무,-0.33586237
40711,임오,-0.3529271
40712,현판,-0.546881
40713,됫을듯,-0.3796851
40714,됩ㄴ당,-0.5294843
40715,휴가일,-0.4119478
40716,동포,-0.39076692
40717,ㅕㅁ걸렸어요,-0.3882493
40718,보양,-0.024423752
40719,축소판,-0.5048561
40720,ㅏ용할려고,-0.4542846
40721,ㅕ편,-0.5631363
40722,치지,-0.5675472
40723,겅같아요ㅋㅋ,-0.4115675
40724,넓혀서,-0.39431143
40725,나으니까,-0.02559102
40726,화함,-0.3232192
40727,둥실둥실,-0.2662892
40728,그래고,-0.058538463
40729,부러웠,-0.3513133
40730,소용없이,-0.45434165
40731,혹해,-0.21704732
40732,파이렉스,-0.6026885
40733,몆개월,-0.48760214
40734,도대,-0.3622647
40735,연백,-0.32973987
40736,구중,-0.3926924
40737,청량제,-0.40850538
40738,잤으면,-0.3655218
40739,잗았습니다,-0.5547272
40740,힘쓰,-0.46048158
40741,핝것은,-0.35651127
40742,암말,-0.43922132
40743,487,-0.28186932
40744,환자식,-0.42563754
40745,썩히,-0.48300517
40746,ㅜ심해서,-0.27862406
40747,최적화,-0.38467333
40748,ㅇ야,-0.38243428
40749,때우,-0.47068405
40750,명심,-0.29091284
40751,공중부양,-0.38544667
40752,으셨는데,0.10556973
40753,주레,-0.44733185
40754,애드,-0.3192688
40755,오츠,-0.6297643
40756,라로즈,-0.38014916
40757,끌어올려서,-0.41871333
40758,새김,-0.36426976
40759,보에,-0.39327347
40760,주디,-0.5013649
40761,ㅗ오오최고송,-0.5450365
40762,ㅓㅎ러로ㅓ,-0.8040153
40763,다밍,-0.43550354
40764,열락,-0.28575644
40765,보이프렌드,-0.36224923
40766,복조리,-0.5046859
40767,칠하,-0.3283705
40768,순가,-0.3224832
40769,출성,-0.337847
40770,핧으면,-0.30321714
40771,늘일,-0.35500082
40772,씼겨서,-0.4291489
40773,괜찬ㅅ븐디ㅏ,-0.5533167
40774,너치,-0.095501475
40775,아메,-0.28712136
40776,ㅠㅠ말리면된다지만,-0.37360188
40777,엏다고,-0.5350542
40778,특시와사비소금에,-0.3392506
40779,겧든데,-0.31720665
40780,ㅠ바퀴불량온건,-0.3541853
40781,100000,-0.30731028
40782,쇠막대기,-0.55473405
40783,지애,-0.12620106
40784,노약자,-0.446299
40785,마우스피스,-0.5292943
40786,걍이쁨,-0.4515058
40787,크라프트,-0.55184
40788,괜찬습ㄴ다,-0.55408734
40789,리더스,-0.1723662
40790,ㅇ드ㅇ름이,-0.13427678
40791,ㅇ드ㅇ름,-0.32847324
40792,정해야,-0.3533163
40793,톱사슴벌레,-0.5172011
40794,넓적사슴벌레,-0.38399664
40795,짝발,-0.4388768
40796,통고,-0.46563601
40797,ㅌㄴ디ㅣㅡㄷㄴㄷㄴㅈㄴㅊㄴㅈㄱㅈㄱㅈ,-0.61101514
40798,느글,-0.4364701
40799,카러,-0.19542247
40800,진소라,-0.3901585
40801,가마니,-0.3659798
40802,ㅡ인위적인맛이너무강했습니다,-0.80086017
40803,패스트푸드,-0.40919256
40804,누워도,-0.40915406
40805,보코,-0.22070844
40806,웠네요ㅜ,-0.49042562
40807,ㅇㄷ셔ㅏㅠㅇ겨ㅈㅇㅊ,-0.6021133
40808,ㅡㅡ안사먹습니다,-0.46315646
40809,걍죽이네요,-0.54795265
40810,대바늘,-0.44046837
40811,ㅓ츄ㅡ튴ㅊ,-0.4238307
40812,웟을,-0.33165962
40813,붉어진,-0.46139365
40814,닭죽,-0.48559818
40815,ㅌ아요,-0.5221016
40816,탸커어ㅡ라차태탳차ㅡ차캐캐챠차스ㅡㄱ다ㅐ배밴,-0.3730312
40817,ㅏ라프프타타루추차ㅏㅌ탙나느ㅡ으라태는ㄴㅈㄷㄹㅎ,-0.5156679
40818,ㅜ별로내요,-0.6643393
40819,ㅡ믛브흠,-0.611349
40820,수파,-0.40970546
40821,ㅠㅠ거품이안나요,-0.6195902
40822,ㅠ옷이나손을빨아서,-0.3075001
40823,쓴다니까,-0.42744634
40824,썽이네요ㅜ,-0.5420532
40825,뭔들,-0.554415
40826,뇽ㅜ어앙,-0.54735094
40827,두족류,-0.5535741
40828,ㅡ옷걸이는,-0.37489992
40829,괃,-0.37869668
40830,븝니당ㄹㅎ,-0.65953827
40831,빠삭한,-0.38688695
40832,칠성사,-0.47790843
40833,파베,-0.5171061
40834,미약,-0.52727634
40835,눜아ㅓㅇ듀라뉴느이두아뉸더누니우아주번유우아애두아,-0.56462866
40836,횽조화용,-0.5793544
40837,선판,-0.3688733
40838,제코,-0.5766177
40839,구교,-0.5690734
40840,파향,-0.2739392
40841,나으면,-0.35885432
40842,뭉퉁한것,-0.5436732
40843,옥탑,-0.5568268
40844,봣엇는데,-0.31770396
40845,옮겨요,-0.4092478
40846,퉈겨먹어보니,-0.27546638
40847,규우,-0.5237787
40848,쭈그러지,-0.36795986
40849,벙벅에,-0.37753552
40850,ㅠ단,-0.3435453
40851,후머리,-0.49668416
40852,다연,-0.38447663
40853,소제,-0.22293767
40854,ㅜㄱ수구수,-0.6552273
40855,햏는데도,-0.39589748
40856,이선인,-0.5181256
40857,면소,-0.0356813
40858,ㅊㅂㅈㅂㅈㅂㅊㄱ,-0.5187339
40859,ㅜ느림,-0.62444776
40860,체코,-0.52598435
40861,덜컹대,-0.48364556
40862,념과,-0.38648036
40863,굼뱅이환은,-0.3348053
40864,굼뱅이는,-0.37181947
40865,굼뱅이라서,-0.33216706
40866,특제,-0.4532391
40867,우러남,-0.41116682
40868,오토캠핑,-0.30958518
40869,아주만,-0.43905047
40870,ㅇ을게요,-0.5634937
40871,병아,-0.59587675
40872,우두두둑,-0.3679221
40873,포그,-0.28733426
40874,깨우,-0.427895
40875,아야징,-0.4774602
40876,주섬주섬,-0.33674133
40877,ㅜㅜ바르고나면,-0.4085474
40878,름기돌아요ㅜㅜ,-0.54799724
40879,농업용,-0.34990525
40880,모여들,-0.45688376
40881,코저,-0.39568302
40882,주곤,-0.39332214
40883,봉식,-0.36993405
40884,뚠뚠해보임,-0.5157212
40885,뻔해,-0.3468493
40886,옇ㅎ,-0.5842811
40887,얆으신분들,-0.36757722
40888,초산,-0.43735236
40889,강동,-0.19546174
40890,암사,-0.43655804
40891,불상사,0.040000148
40892,ㅠ싱싱한거,-0.36249122
40893,공방,-0.37380534
40894,구통,-0.3937083
40895,ㅡㄴㅅㅁㄹ툿ㅁㅂㅅ두ㅏㄴㅁㅅㄴㅌ,-0.4646715
40896,퉅ㅅ,-0.5294637
40897,ㅇㅅㄴㄷㄴㅋㄴㄷㅅㅁㅂㅅㄷㄴㄷㅎㅇㅅㅌㄹㄷㅎㅁ,-0.5810206
40898,클론,-0.4083939
40899,쎼,-0.5361518
40900,탁갑,-0.35811564
40901,닺이뻐요,-0.47925392
40902,ㅏ나요,-0.63000804
40903,착인,-0.10211957
40904,어겨,-0.22531097
40905,뷸평해요,-0.55348945
40906,아이링,-0.47685105
40907,노노노노노,-0.4000606
40908,비고,-0.36571845
40909,꼬불,-0.72228956
40910,괜춘쇈춘,-0.5377057
40911,캍았고,-0.35946023
40912,귯요료ㅛ아귯거슈,-0.68168294
40913,까다로울,-0.28325275
40914,겧음,-0.53404355
40915,ㅠ구매소감을,-0.45367894
40916,ㅀㅇㅀㅇㅀ,-0.43974268
40917,추원,-0.3938457
40918,호호호호,-0.39857718
40919,짇읻ㄴㅣㄷ,-0.72631
40920,자실,-0.2943392
40921,순데,-0.37903985
40922,순록,-0.4059661
40923,프리타타,-0.45532164
40924,ㅜ태자우토녖ㅍㄱ,-0.58738565
40925,ㅠ고급스러워,-0.51934105
40926,보였으며,-0.3884836
40927,65000,-0.19987461
40928,밟혔,-0.5467764
40929,시강,-0.6098275
40930,꽃샘추위,-0.46027935
40931,서유럽,-0.2153908
40932,로페,-0.60592526
40933,ㅐ대,-0.4497236
40934,둳ㅍ개구걔,-0.5112119
40935,ㅜㅍ젇ㅍ다다ㅡ거ㅗㅎㅈㅍ덩,-0.4799512
40936,다대,-0.41704786
40937,쟆ㄷ,-0.49480307
40938,ㅍ다,-0.45658976
40939,ㅐ다아아퐆ㅆㅍ럐래아아아됴래다다ㅜ덛ㅍ개개다더,-0.6126025
40940,퀄퀌,-0.40466434
40941,후쿠,-0.337105
40942,죌,-0.4410059
40943,재조,-0.51517874
40944,간당,-0.34715885
40945,쁘지ㅜ않아요,-0.7612003
40946,편해도,-0.41124997
40947,면미,-0.5387887
40948,은성,-0.5837393
40949,ㅜ살껄그랫어요,-0.67165095
40950,정역,-0.44224983
40951,흐흐흑,-0.27579746
40952,구확,-0.47907448
40953,ㅇㄱㄷ귻ㅇ,-0.79597235
40954,ㅇ롱ㅀㅇㅎㅇㄴㄴㅇㄴㅇ,-0.79908794
40955,음영,-0.1690269
40956,그윽,-0.21936814
40957,양어깨,-0.49105468
40958,ㅡㅎ네요,-0.5787877
40959,ㅡ지금오고있을꺼예요ㅎ,-0.3389535
40960,졸려,-0.33880088
40961,커마,-0.7270447
40962,므뉴ㅠㅏ,-0.7233138
40963,사드리,-0.40707684
40964,잟으,-0.39130598
40965,풍족히,-0.40182826
40966,우중,-0.3995193
40967,쳣어요,-0.35747603
40968,공각,-0.37836045
40969,동승자,-0.16017827
40970,름더나요,-0.3416835
40971,클렌징크림,-0.4168674
40972,9070,-0.406753
40973,9001,-0.4239947
40974,함미,-0.5045225
40975,처하,-0.50925624
40976,취기,-0.30380213
40977,변의,-0.31706917
40978,ㅠㅠ맹물보다,-0.38491833
40979,조카님,-0.6403213
40980,ㅡㅡ포장도,-0.3938408
40981,ㅑㄴ추거나가러가나그루추라가느러략,-0.8024658
40982,들입,-0.37697285
40983,노랠,-0.49791166
40984,함박,-0.53456765
40985,로그,-0.31617716
40986,111,-0.305054
40987,ㅐ서,-0.3544569
40988,면임,-0.3335411
40989,수갑,-0.32288635
40990,비부,-0.54488206
40991,앞굽,-0.10068003
40992,관시,-0.30078605
40993,쉬이,-0.41172075
40994,숌그기숌ㅁ,-0.6381646
40995,감별,-0.35965866
40996,옥희,-0.34768677
40997,ㅡ잘도보이네요,-0.5231685
40998,냉무,-0.47572264
40999,ㅇ랸론ㄹ,-0.49446723
41000,ㅑㄴ얼,-0.4528043
41001,ㅑㅣㄴ어,-0.34279913
41002,ㅑ널,-0.4508961
41003,ㅑㅁㄴ,-0.34370226
41004,ㅑ러,-0.35242388
41005,ㅑㅁ너리,-0.5104055
41006,소록,-0.39214233
41007,쩜떰,-0.48620093
41008,다려서,-0.39451143
41009,나무망치,-0.30746642
41010,맛토,-0.5737162
41011,버무린,0.06258464
41012,외할아버지,-0.4017989
41013,ㅡㅡ저렴해서,-0.37887377
41014,살비,-0.34497416
41015,방아,-0.28461364
41016,상큼상큼,-0.35106248
41017,쑵니다,-0.52506226
41018,ㅠ안맞네요,-0.50955373
41019,적히,-0.4626509
41020,옿노,-0.38632727
41021,디아,-0.45968962
41022,ㅑ쳐ㅗ듀오ㅑ어우라ㅏ라뤄러러ㅜ륳녀너ㅓ어어어웅,-0.5198525
41023,뭉게지,-0.221958
41024,ㅡ보통이상크기입니다,-0.38903588
41025,결처,-0.3495951
41026,푼사,-0.5398349
41027,돤,-0.17385691
41028,새신,-0.5348336
41029,물고,-0.10438877
41030,주워오,-0.10390281
41031,금시,-0.35965618
41032,혻ㄷㅅㄱ너,-0.46916395
41033,우미,-0.52047366
41034,마분지,-0.23438168
41035,딩카,-0.4014064
41036,뱌ㅓ잔ㄴ,-0.526529
41037,큽니당ㅋㅋ,-0.4895705
41038,ㄼㅈ,-0.004363806
41039,ㅀㅈ,-0.39314327
41040,ㄼㄷ,-0.15067916
41041,뻿다,-0.59533733
41042,숨겨져,-0.41180515
41043,뜬금,-0.27537805
41044,아랏,-0.542313
41045,따러,-0.4539112
41046,이자인,-0.5305272
41047,ㅡㅂ그브그브그브브으므그그브프,-0.72354275
41048,ㅡㄷㄱ,-0.72280765
41049,보이스,-0.44283414
41050,붉어져,-0.3910854
41051,ㅓㄹㄴ오ㅓㅕㅛㅜㄷ,-0.61014026
41052,ㅡㅡ이건안생겨요,-0.5091392
41053,ㅐㅑㅔㅏㄴ거ㅏㅐ버ㅏ이므나이뮈ㅓㅡ루나ㅓ루나ㅓㅣㅊ,-0.48491305
41054,ㅓ쿠라ㅓ,-0.3864137
41055,눙ㄹ,-0.4304902
41056,ㅏㅣㅓㄴ뤄누러ㅏ무러ㅏ무ㅏㅓㄹ뭐ㅏㅣ,-0.39928943
41057,ㅇㄴ문,-0.38089022
41058,ㅡ룸니ㅓㅏ루ㅏㅓ,-0.46716624
41059,ㅏ라,-0.33200616
41060,ㅇㄻㄴㅇㄹㄴㅇㄹㄴㅇㄹㄴㅁㅇㄻㄴㅇㄹㄴㅇㄹ,-0.58145106
41061,ㅡ펼쳣을때,-0.25711995
41062,재분,-0.4490866
41063,요불,-0.2994219
41064,군함,-0.6017185
41065,238,-0.3614199
41066,226,-0.40311995
41067,굴절,-0.48175436
41068,덩달아,-0.36581197
41069,루다,-0.12451897
41070,철공소,-0.3854567
41071,중합,-0.46973896
41072,꺠진,-0.55890197
41073,베란,-0.28896892
41074,괜찬아지다가도,-0.46164158
41075,개최,-0.2894292
41076,절기때,-0.40646815
41077,넘나들,-0.34725878
41078,ㅏ다이나너너ㅓ나난,-0.6619403
41079,국행,-0.57914966
41080,달랏,-0.59754235
41081,쥬니어,-0.2577305
41082,추기,-0.51202524
41083,구함,-0.3429498
41084,손세,-0.49814868
41085,어른거려,-0.38734826
41086,할경,-0.4742241
41087,거운,-0.07744167
41088,꿰맴,-0.33355373
41089,씁니댜,-0.60370797
41090,북향,-0.36551213
41091,인피니티,-0.4380904
41092,205,-0.4931804
41093,201,-0.3451836
41094,휴기,-0.3117293
41095,안도,-0.17829376
41096,ㅡ리,-0.3705238
41097,ㅇㄹㅋㅌ,-0.36611238
41098,ㅏㅇㄹㄴ아ㅣ,-0.47302076
41099,ㅓ기머리ㅓㅇㅎ너,-0.42866823
41100,ㅗ닝,-0.461875
41101,ㅓㅏㄱㅈㄷ,-0.40764627
41102,ㅓㅣㅈ,-0.435383
41103,ㅓㅍㄷㅈ퓨,-0.5073695
41104,서명,-0.20948096
41105,는다던지,-0.36416367
41106,관서,-0.29462075
41107,두려운,-0.37720862
41108,고성,-0.40136394
41109,603,-0.5034719
41110,ㅠㅠ엄청푹신하지도않아요,-0.41083795
41111,유헌,-0.274148
41112,ㅓㄹ머뻔ㅁㅂ,-0.6481944
41113,됏다해요,-0.5227277
41114,브루에,-0.37682956
41115,베트남인,-0.41284424
41116,앶,-0.47530344
41117,ㅏ주쥬겿,-0.42550403
41118,잽,-0.42148098
41119,ㅡ내내ㅐ,-0.42546523
41120,1010,-0.43364614
41121,ㅠㅂ주타ㅐ,-0.43320838
41122,ㅛㅈㅎ,-0.32042664
41123,3939,-0.35255536
41124,ㅠ물빠지는데,-0.5934828
41125,버퍼링,-0.36367425
41126,몽우리,-0.39458725
41127,접어드,-0.20551603
41128,읏지,-0.57292265
41129,ㅇ안나오네요ㅜㅜ,-0.49071097
41130,노예,-0.44188422
41131,264,-0.3705644
41132,키워야,-0.45396903
41133,ㅍ져노뉴양,-0.5135175
41134,큑,-0.35196432
41135,레이니,-0.44967788
41136,서머,-0.41832533
41137,ㅜㅜ레이니,-0.35398266
41138,٩,-0.49926817
41139,샛노랗,-0.3770579
41140,놧고,-0.37522826
41141,쪽밤,-0.5322988
